,count,mean,std,min,25%,50%,75%,max,99%,98%,95%,90%
9B38,182.0,1218.4065934065934,825.0203008119661,302.0,597.0,997.5,1546.0,3544.0,3410.85,3342.2,3060.6,2507.4
9BeSpReDeL9,244.0,946.1598360655738,786.37915536552,1.0,459.25,686.0,1263.5,3574.0,3388.329999999999,3132.499999999999,2538.1,2211.1000000000013
9puk,332.0,1121.5240963855422,816.2203045258854,24.0,512.25,847.0,1589.25,3564.0,3355.11,3221.2799999999993,2971.5,2336.800000000001
9ubicagovna,411.0,1028.6228710462287,740.8198927704493,11.0,434.5,836.0,1540.5,3524.0,3179.5,3016.8,2321.5,2033.0
A1exstrasza,540.0,824.5074074074074,643.742030186983,2.0,445.5,611.5,1030.5,3417.0,3142.610000000003,2781.760000000001,2391.05,1657.7000000000005
A1rescha,109.0,874.1743119266055,638.5132737974163,14.0,470.0,672.0,1076.0,3244.0,2950.7200000000003,2780.4000000000005,2281.799999999998,1664.0
ABHAZ,104.0,1209.9038461538462,730.2040480781544,332.0,587.0,975.5,1685.5,3222.0,3007.25,2972.9799999999996,2548.8499999999995,2289.5
ABetterPath,121.0,1048.603305785124,770.8548445215312,65.0,540.0,770.0,1341.0,3373.0,3230.2,3098.999999999999,2851.0,2171.0
ABodyPillow,187.0,550.5614973262032,489.3510847039901,1.0,202.0,384.0,770.0,3013.0,2055.159999999997,1809.5200000000004,1535.499999999999,1196.2000000000003
ACE59,974.0,860.5420944558522,605.2912999834798,2.0,409.0,722.0,1178.5,3586.0,2945.2899999999995,2640.819999999999,2013.7499999999995,1620.4000000000005
ADNA001,127.0,1003.4566929133858,696.6901540345314,14.0,523.0,806.0,1210.5,3258.0,3139.4199999999996,3032.76,2490.499999999999,2004.4000000000015
ADRIANONOSTALGIA,691.0,711.5180897250361,625.7596270966765,5.0,342.5,540.0,900.0,3574.0,3226.5000000000045,2824.199999999998,2042.0,1442.0
AEGIS_Silent,256.0,747.54296875,682.6556377230569,14.0,303.5,540.0,946.0,3236.0,3115.5,3096.1,2236.75,1591.5
AFourwardWolfe,183.0,576.3333333333334,560.2798979997089,3.0,189.5,391.0,804.0,3392.0,2576.8000000000025,2267.4399999999973,1513.5,1269.6000000000001
AGEROXZ,349.0,1060.0859598853867,780.0551436100038,2.0,534.0,835.0,1410.0,3583.0,3378.7599999999984,3147.5600000000013,2790.399999999998,2273.3999999999987
AJIebardA,387.0,683.8759689922481,532.4699802930138,7.0,334.5,542.0,928.0,3165.0,2592.039999999997,2206.3199999999997,1826.6,1301.4000000000003
AJMeow69,496.0,818.9798387096774,543.3913555157709,4.0,471.25,688.5,1024.25,3489.0,3121.600000000001,2348.2999999999997,1794.0,1488.5
AKAhuzi,626.0,1215.2667731629392,810.95915206514,14.0,558.0,994.0,1791.0,3461.0,3313.75,3173.5,2827.0,2406.0
AL1ReZa,1066.0,482.7045028142589,446.9262744111699,2.0,177.0,383.5,640.25,3308.0,2416.099999999992,1743.0000000000005,1327.5,988.0
ALCOHOLMONSTER,107.0,728.0747663551402,687.7037084265805,29.0,221.0,524.0,837.5,3475.0,2870.34,2768.5999999999985,2228.5,1672.2000000000003
ALEXAN_MOSCOW,493.0,672.1257606490872,601.8263433638873,8.0,259.0,530.0,871.0,3410.0,2944.599999999999,2571.839999999997,1937.1999999999994,1450.4
ALEXISTHEGREAT,356.0,490.7387640449438,433.45845587782605,3.0,188.5,400.5,617.75,3150.0,1986.5499999999984,1763.999999999999,1293.75,990.5
ALEX_TRUST,158.0,1138.0189873417721,807.2540659703855,91.0,523.5,881.5,1527.5,3543.0,3348.610000000001,3163.72,2920.7000000000007,2348.2000000000003
ALLCAP5,226.0,1054.91592920354,759.7739529408434,36.0,510.0,779.5,1406.75,3538.0,3351.5,3264.5,2754.5,2171.5
ALmightyTrogdor,118.0,965.9406779661017,676.9023499165986,45.0,556.0,760.0,1098.0,3536.0,3233.979999999999,2975.24,2498.3499999999985,1942.3999999999996
AMDANŞAMDAN,260.0,696.6846153846154,657.7755838288,7.0,258.5,518.0,951.0,3514.0,3187.1600000000017,2785.6799999999994,1945.05,1576.9999999999998
AMJ99,878.0,574.1435079726651,560.6993392641962,1.0,192.5,422.0,724.0,3564.0,2924.760000000002,2369.140000000002,1670.1999999999998,1264.200000000001
AMSheriff,1507.0,946.3039150630392,768.9992715769354,1.0,411.5,721.0,1260.0,3556.0,3283.7000000000003,3067.039999999999,2683.4,2129.0
AMetnik,929.0,908.7814854682455,684.7565533306391,6.0,438.0,721.0,1166.0,3583.0,3108.720000000001,2852.7199999999993,2353.399999999999,1919.8000000000004
ANDRO00,104.0,1208.5576923076924,838.1242907447381,33.0,529.25,984.0,1683.25,3228.0,3177.99,3109.7,2867.95,2460.1000000000004
ANURAGHELLSCREAM,541.0,805.4325323475047,744.168714427232,6.0,328.0,557.0,1035.0,3535.0,3255.8000000000006,3053.4000000000005,2627.0,1823.0
APISS,342.0,1124.5555555555557,808.5350070394859,2.0,539.0,837.5,1557.5,3523.0,3404.1899999999987,3303.82,2877.2,2319.8
APNunu,112.0,438.625,429.3421770044901,3.0,60.25,356.0,681.0,1911.0,1571.1,1486.3799999999999,1356.349999999999,1063.8000000000006
APOGZZ,219.0,431.7260273972603,408.0787248750098,4.0,151.0,361.0,595.5,2780.0,1906.9199999999996,1782.0799999999997,1088.3999999999999,828.4000000000001
AQPnemesis,1727.0,509.21192819918934,466.52427529603017,3.0,184.5,389.0,666.0,3555.0,2310.6800000000007,1919.3600000000001,1439.0,1065.6000000000004
ARMAGEDDON_SL,118.0,896.4322033898305,641.9408668724211,30.0,476.5,770.5,1111.0,3528.0,2777.1099999999997,2735.7999999999997,2307.699999999999,1702.3
ARRRGHH,318.0,534.3301886792453,481.60283887971326,8.0,191.5,378.5,698.25,2827.0,2094.49,1972.1199999999942,1516.05,1222.8000000000002
ARealLifeCaribbeanPirate,127.0,918.6377952755905,765.5380063687893,19.0,371.0,649.0,1236.5,3459.0,3280.3799999999974,2813.3200000000006,2604.7999999999984,2173.8
ASAPHolly,101.0,1265.7920792079208,886.6239261020613,36.0,601.0,938.0,1844.0,3591.0,3533.0,3398.0,3182.0,2489.0
ASHMADIE,2052.0,764.1086744639376,605.4296534030151,1.0,384.0,604.0,999.25,3549.0,3013.29,2682.6800000000003,1996.7499999999973,1495.8000000000002
ASLDW04,137.0,971.2992700729927,704.6184341330074,28.0,460.0,786.0,1317.0,3423.0,2923.3199999999965,2640.6800000000003,2501.599999999999,1919.2
AShugars,748.0,905.9358288770053,705.3133940514397,1.0,413.0,704.0,1168.0,3480.0,3193.029999999999,2967.7799999999993,2465.7999999999993,1914.9
ASnowcone,138.0,672.2246376811594,723.0340071165035,7.0,163.75,429.0,982.0,3578.0,3425.5899999999983,2842.139999999995,2189.200000000001,1589.9
AT4,283.0,982.6537102473499,728.0702173281769,3.0,476.0,763.0,1321.5,3567.0,3334.5600000000004,2898.44,2643.099999999998,1976.8000000000002
ATCN,963.0,480.48805815160955,605.4399343868748,1.0,107.0,298.0,544.5,3592.0,3052.22,2639.7199999999993,1842.3999999999996,1142.0000000000005
ATT1LAS,101.0,1348.950495049505,909.1684813744658,61.0,632.0,999.0,2124.0,3567.0,3561.0,3323.0,3063.0,2818.0
AYUTTHAYA28,330.0,1230.0787878787878,822.5576022207629,303.0,584.25,912.0,1719.0,3583.0,3455.459999999999,3311.0200000000004,2916.8,2539.0000000000005
AZZA0204,251.0,658.4223107569721,573.134606301381,8.0,246.5,517.0,859.5,3084.0,2663.0,2410.0,1916.0,1389.0
AZZOM,202.0,1092.7277227722773,800.4003103694829,53.0,505.0,788.5,1391.5,3510.0,3336.38,3266.9999999999995,3029.2499999999995,2285.9000000000005
A_Outcast,228.0,535.2763157894736,438.5690266704304,4.0,231.25,424.5,730.25,2880.0,1879.0399999999986,1670.7200000000007,1328.0999999999988,1130.7000000000003
A_dria_N,216.0,736.699074074074,601.840075488709,21.0,305.75,592.0,911.25,3037.0,2937.849999999999,2301.5999999999995,2086.0,1572.0
AaMonr,744.0,521.122311827957,535.5211671042714,1.0,179.75,407.5,622.25,3578.0,2678.6400000000026,2458.659999999999,1740.4500000000007,1004.3000000000004
Aabzyx,160.0,954.16875,675.7326908308842,27.0,488.0,694.0,1211.75,3153.0,2889.58,2753.339999999999,2449.9999999999995,2038.6999999999998
Aalzien,211.0,826.8578199052133,722.4921740706399,8.0,366.5,601.0,987.5,3574.0,3180.4,2943.7999999999997,2643.5,1861.0
AandiiRan,466.0,937.6781115879828,761.0463562622728,2.0,458.25,737.0,1153.75,3568.0,3381.3500000000004,3275.0999999999995,2700.75,1994.0
Aaronat0r,148.0,626.1554054054054,626.3034811613301,1.0,256.25,411.0,719.25,3159.0,2708.05,2609.42,1984.2000000000007,1625.0000000000002
Aaronslim56,140.0,1066.4,663.2957043181468,305.0,588.5,834.0,1298.5,3464.0,2922.739999999998,2785.62,2637.4499999999994,2080.4
Aaunknown,231.0,978.4632034632035,822.3151026145356,12.0,420.5,679.0,1305.5,3543.0,3310.7,3269.4,2914.0,2277.0
Aazazamantus,107.0,710.607476635514,548.9975557049299,1.0,394.5,593.0,921.5,2897.0,2335.38,2259.8799999999997,1780.6,1381.4000000000003
Ab4tur,212.0,1109.7405660377358,823.4755921449317,20.0,497.0,874.0,1553.25,3593.0,3522.4099999999976,3254.2200000000003,2924.2999999999993,2331.2000000000003
Abbath1,683.0,605.5446559297218,586.747538204835,1.0,200.5,435.0,837.0,3436.0,2893.7199999999975,2640.3600000000006,1694.199999999999,1259.8000000000002
AbcStefan1988,214.0,846.5560747663551,733.963632758293,13.0,360.0,612.5,1114.5,3358.0,3256.500000000001,3080.4400000000005,2406.1499999999996,2002.900000000003
Abdullah97KG,349.0,509.1404011461318,566.501752846361,1.0,217.0,357.0,565.0,3480.0,3002.5199999999973,2719.4800000000023,1459.1999999999982,1085.3999999999999
Abeden,161.0,1169.2422360248447,866.3287177538148,13.0,515.0,943.0,1555.0,3539.0,3301.8,3271.8,3103.0,2653.0
AberTuPotoUwU,513.0,1301.1169590643274,802.1671342643375,15.0,657.0,1103.0,1775.0,3594.0,3496.8399999999997,3220.1999999999994,2961.2,2494.8
Aberrante1,327.0,954.6727828746177,799.6078601563562,15.0,420.0,710.0,1239.0,3572.0,3474.6400000000003,3333.840000000001,2910.8,2173.6000000000004
Abrish,809.0,722.8788627935724,621.3845010771537,4.0,302.0,557.0,954.0,3494.0,2910.3199999999983,2592.200000000001,1994.799999999998,1569.2
Absoamp2,128.0,1065.515625,814.1746894560082,58.0,485.75,750.0,1358.25,3552.0,3548.0299999999997,3399.5999999999985,2766.199999999999,2178.4999999999995
Abuk132,246.0,870.670731707317,694.3533604002031,5.0,381.25,679.0,1116.0,3583.0,3166.300000000001,2941.8999999999996,2312.25,1815.5
AbuseOfExile,234.0,1091.871794871795,905.8628783145673,14.0,440.75,794.5,1385.0,3569.0,3534.7599999999998,3453.5400000000004,3216.3499999999995,2477.800000000001
AbuseOfMirror,501.0,1003.3493013972056,417.1953927652018,10.0,763.0,969.0,1150.0,3109.0,2477.0,2264.0,1643.0,1452.0
Abvezetor,557.0,1125.556552962298,779.5425580195324,1.0,541.0,900.0,1537.0,3573.0,3361.8399999999992,3265.5199999999995,2900.3999999999996,2236.6000000000004
AbyssWalker2142,301.0,949.7607973421927,737.4764420585665,17.0,411.0,735.0,1266.0,3557.0,3365.0,3097.0,2472.0,1950.0
Acathexis,691.0,465.7626628075253,483.49361022215464,1.0,163.0,348.0,586.5,3476.0,2627.000000000001,1984.7999999999897,1379.5,1006.0
AccThu7,1001.0,847.4995004995005,642.9554698808855,9.0,445.0,630.0,1028.0,3582.0,3082.0,2837.0,2338.0,1699.0
Accupunk,154.0,1173.857142857143,787.1826774604127,46.0,565.0,929.5,1583.0,3419.0,3229.45,3052.8199999999997,2826.5,2384.200000000001
AccurateBeats,277.0,486.53068592057764,467.66684610550163,3.0,283.0,391.0,565.0,3251.0,2724.880000000002,2095.4400000000146,1187.6,868.2000000000002
Aceark,222.0,1109.9234234234234,720.6587725877513,18.0,546.0,951.0,1466.25,3395.0,3287.9699999999993,3089.7199999999984,2541.7,2149.8
AcesSuited,311.0,990.0257234726688,698.351255999102,24.0,466.0,788.0,1404.0,3237.0,3089.2999999999947,2769.8,2394.0,1921.0
Acevedo9191,174.0,542.0057471264367,441.4585192792594,13.0,228.75,441.5,731.25,2730.0,2164.4500000000075,1732.459999999998,1266.6999999999996,1021.6000000000004
Achec123,234.0,1194.2307692307693,735.844951066843,311.0,601.0,1006.0,1635.5,3531.0,3377.0699999999983,3218.2800000000007,2699.5,2151.1000000000004
Aciuffka,339.0,868.8466076696166,610.7252600515925,6.0,436.5,721.0,1158.0,3132.0,2896.34,2671.32,2109.699999999997,1671.1999999999998
Acl3lLz,1544.0,495.43588082901556,405.8195788263338,1.0,261.0,400.0,606.5,3160.0,2027.6499999999971,1720.6399999999967,1315.9499999999994,965.4000000000001
Acolyte_Envo,129.0,1215.3178294573643,767.9919024688685,317.0,657.0,937.0,1758.0,3506.0,3276.24,3127.04,2796.0,2302.2000000000003
Actap,226.0,831.3008849557522,605.1819397313432,10.0,398.75,719.0,1132.5,3402.0,2661.25,2573.0,2136.0,1594.5
Actoala,693.0,611.9725829725829,587.7622210026533,1.0,241.0,419.0,759.0,3493.0,2893.840000000002,2461.039999999998,1958.1999999999998,1339.0000000000005
Acy3anony,267.0,630.3370786516854,601.0138541399236,13.0,253.5,476.0,755.5,3562.0,3081.919999999999,2678.4800000000005,1827.5,1222.2
Adadadada1996,131.0,1068.1832061068703,785.8625912531912,33.0,535.5,832.0,1431.5,3457.0,3424.5999999999995,3403.2,2742.0,2208.0
AdamTaurus,206.0,629.7621359223301,589.4826228625225,1.0,234.25,510.0,816.0,3483.0,3300.9499999999957,2303.3,1775.25,1191.0
Adaptogen,1534.0,415.9224250325945,461.28392232105546,2.0,159.0,277.0,489.0,3580.0,2448.130000000003,2003.999999999996,1335.849999999999,826.4000000000001
Adeniarayllie,108.0,1134.361111111111,760.1072041745205,222.0,567.5,828.5,1528.5,3493.0,3338.999999999999,3199.7999999999997,2691.95,2320.2
Adionchik,561.0,806.187165775401,604.5553285378932,7.0,392.0,657.0,1033.0,3440.0,3042.599999999996,2569.1999999999944,2015.0,1550.0
AdleR_95,216.0,1223.9907407407406,795.784579888481,180.0,612.0,969.0,1709.0,3535.0,3369.9999999999995,3289.1000000000004,2837.0,2528.0
AdmiralVeslo,183.0,1199.1147540983607,758.8220867150712,318.0,660.5,997.0,1442.0,3502.0,3397.04,3194.9199999999955,2940.2000000000003,2462.6000000000004
AdnanB,123.0,1174.560975609756,878.0758877762914,64.0,489.0,921.0,1585.5,3323.0,3281.56,3248.32,2880.2999999999997,2750.6
Adrianne,110.0,1247.1909090909091,785.402923479519,311.0,593.25,1037.0,1628.0,3536.0,3397.059999999999,3152.3,2863.3499999999995,2488.1
Adribone15,156.0,910.3910256410256,683.7620749535234,45.0,442.75,734.5,1214.25,3415.0,3060.0999999999995,3017.7000000000007,2303.5,1759.0
AdskiyDrochilla1,145.0,1275.1724137931035,736.3185390171723,301.0,670.0,1080.0,1759.0,3567.0,3351.92,2983.040000000002,2552.5999999999995,2309.6
Adskymax,135.0,800.4666666666667,639.9028937525098,24.0,363.5,645.0,1008.5,3468.0,3039.3999999999996,2912.6799999999994,2150.5999999999995,1587.2000000000005
Adventinum,117.0,793.991452991453,614.4990600105951,42.0,393.0,647.0,950.0,3192.0,3122.720000000001,2735.9999999999973,2071.0,1540.800000000001
AdvoC6,501.0,724.2275449101796,616.1765786848446,3.0,335.0,541.0,941.0,3550.0,2982.0,2650.0,2067.0,1514.0
Advocent,535.0,614.1345794392523,571.0943275135273,1.0,231.5,477.0,769.5,3508.0,2687.359999999995,2386.9999999999955,1878.199999999998,1362.0
Adytza91,244.0,550.7540983606557,587.9309372878512,7.0,170.5,364.0,716.5,3187.0,2830.689999999999,2568.279999999998,1830.0999999999985,1208.5000000000011
Ae0ns,253.0,1301.889328063241,830.2325522874427,314.0,607.0,1094.0,1712.0,3538.0,3402.88,3254.8,3005.7999999999997,2648.6
Ae1frum,166.0,1056.4096385542168,780.801717523952,15.0,513.25,804.0,1355.25,3571.0,3495.05,3345.2,2873.0,2224.5
Aegiusfang,114.0,695.5877192982456,508.46483874229716,34.0,362.25,534.5,878.25,3028.0,2321.980000000002,1922.58,1680.4499999999991,1388.0000000000002
Aegon_V,935.0,503.34010695187163,615.5946950136075,6.0,125.0,322.0,594.0,3491.0,3188.96,2678.079999999999,1891.6,1136.6000000000001
Aelfrice,120.0,1239.3,886.9024047944914,310.0,550.0,921.0,1516.75,3594.0,3400.34,3379.12,3073.95,2856.9000000000005
Aelfrick,155.0,1008.8709677419355,719.4006046673929,35.0,500.0,833.0,1234.5,3530.0,3248.82,3137.199999999998,2467.2999999999993,2035.7999999999997
Aenona,1949.0,436.55874807593636,431.46124533204977,1.0,237.0,318.0,493.0,3585.0,2566.2,1929.5599999999995,1129.0,818.4000000000001
Aepocalypsa,146.0,804.931506849315,584.9919145628602,17.0,396.5,608.0,1057.25,3592.0,2640.4500000000044,2382.4999999999995,2008.75,1538.5
AerlanB,456.0,1078.6162280701753,786.8421485159053,6.0,502.25,815.0,1450.75,3560.0,3460.75,3111.999999999999,2710.25,2267.0
AesthetiCVII,103.0,1200.0582524271845,864.6005178097663,59.0,503.0,965.0,1691.0,3526.0,3406.900000000001,3154.8399999999997,2918.8999999999996,2550.7999999999997
AestheticDK,410.0,723.1048780487805,602.090665849253,12.0,335.75,540.0,899.75,3496.0,2738.089999999997,2505.1199999999994,1945.2499999999966,1510.4000000000005
Aeterneous,117.0,1276.6495726495727,852.8550662762644,76.0,656.0,1021.0,1678.0,3563.0,3457.08,3443.48,3084.3999999999996,2724.2000000000007
Aeternuspapyrus,117.0,811.4017094017094,628.1995353420355,20.0,376.0,615.0,1096.0,3431.0,2964.640000000002,2390.6399999999994,2049.1999999999994,1589.2000000000012
Aetrayu,993.0,868.3041289023162,673.6599303559691,7.0,370.0,689.0,1136.0,3538.0,3241.4800000000005,2922.7199999999993,2314.3999999999996,1785.2000000000003
AeyYatal,108.0,1131.6944444444443,766.9807837134317,41.0,540.0,938.5,1536.25,3384.0,3272.44,3243.7200000000003,2851.649999999997,2115.2
Afafaf5012,251.0,746.207171314741,483.4194502793268,19.0,458.5,658.0,921.0,3202.0,2771.0,2102.0,1537.5,1310.0
Afgano05,323.0,765.501547987616,650.76213023875,1.0,322.0,569.0,1045.0,3211.0,3069.2399999999957,2820.0,2062.8999999999996,1680.2000000000005
AfkIsten,287.0,1006.2160278745645,703.0683018632445,23.0,508.0,848.0,1239.5,3556.0,3314.1999999999994,2971.4799999999977,2574.2999999999997,2046.2000000000007
AfterLife47,121.0,1099.2727272727273,773.1351003112802,47.0,574.0,899.0,1355.0,3596.0,3536.1999999999994,3222.9999999999986,2828.0,2179.0
AfuFtysFGlsfnpaYs,255.0,622.6156862745098,629.3946483527004,1.0,214.0,433.0,755.5,3333.0,2979.900000000001,2697.159999999999,2007.2999999999993,1475.5999999999997
Ag0n1e,387.0,624.5167958656331,703.4687126229907,8.0,161.5,356.0,815.5,3528.0,3171.079999999999,2840.039999999999,2203.8999999999996,1541.2000000000007
AgKEsdeath,153.0,843.7516339869281,678.4104125884985,61.0,431.0,687.0,1030.0,3569.0,3362.4399999999987,3265.0000000000005,2389.2000000000025,1324.4
Agdrazill,740.0,1018.4418918918919,708.789897222778,4.0,530.75,828.0,1313.0,3568.0,3397.1300000000006,3121.7400000000007,2514.4499999999985,1932.1
Agemage,122.0,1094.0,796.1562100139656,11.0,536.75,812.5,1393.5,3481.0,3161.329999999999,3060.16,2813.949999999999,2479.8
AgentEremezz,111.0,1179.7837837837837,728.2648794523423,186.0,623.5,998.0,1466.0,3351.0,3225.3,3102.9999999999986,2573.0,2335.0
AgentSky01,402.0,749.094527363184,757.1778425882745,1.0,288.75,475.0,987.25,3587.0,3454.6500000000005,3227.780000000003,2438.8500000000004,1809.100000000002
AgentWob,635.0,743.3842519685039,598.6135535572151,2.0,358.5,587.0,987.5,3592.0,2994.8399999999947,2492.359999999997,1953.3999999999987,1569.6000000000004
Aggorof,203.0,987.0098522167488,754.9030164589946,41.0,431.5,837.0,1176.0,3586.0,3178.7799999999993,3034.4400000000014,2664.199999999998,2216.2000000000007
Agica,145.0,999.6344827586207,723.1501286212319,65.0,482.0,794.0,1292.0,3470.0,3267.3600000000006,3137.12,2771.399999999996,1910.1999999999996
AgusPB,580.0,787.5086206896551,673.1078834209883,4.0,316.5,600.5,1078.25,3503.0,2835.680000000004,2666.0399999999972,2110.5499999999993,1784.1000000000004
Ahako,122.0,1091.6147540983607,915.3667868626551,16.0,365.25,721.0,1620.0,3599.0,3456.6699999999983,3210.34,2882.449999999999,2520.0
Ahbaap,401.0,648.9326683291771,639.936628077431,6.0,261.0,448.0,800.0,3134.0,2921.0,2720.0,2160.0,1420.0
Ahbas84,457.0,1039.1159737417943,772.0912801307428,5.0,492.0,779.0,1445.0,3586.0,3399.4799999999996,3151.04,2669.6,2162.8
Ahtung_shvayne,349.0,858.7249283667621,668.3398749782825,1.0,437.0,698.0,1051.0,3580.0,3151.559999999999,2871.720000000003,2337.3999999999996,1752.0
Ahyeahlol,385.0,604.9064935064935,504.7008670411609,2.0,303.0,505.0,736.0,3359.0,2765.439999999994,2358.6799999999994,1478.3999999999994,1080.0
AiColeman,131.0,1114.2977099236641,767.8145879418114,79.0,483.0,903.0,1574.0,3462.0,3044.4999999999995,2980.7999999999993,2639.0,2256.0
AiSteadMai,160.0,1045.375,751.8117299952766,32.0,523.0,859.0,1394.25,3541.0,3346.8499999999995,3203.779999999998,2706.1999999999994,2196.3999999999996
AiYuGVN,146.0,910.1917808219179,742.8238415116913,17.0,364.75,582.0,1283.5,3595.0,3071.350000000002,2956.7,2543.25,1914.5
Aiceball,167.0,1008.4191616766467,688.4715770470867,32.0,531.5,778.0,1369.0,3400.0,2990.88,2836.7200000000007,2349.1999999999994,2030.6000000000004
AilonNoob,151.0,1066.867549668874,812.6986212653634,31.0,472.0,791.0,1407.5,3568.0,3497.0,3270.0,2772.0,2350.0
AionJC,147.0,971.8911564625851,761.8894962593309,18.0,421.0,826.0,1267.0,3584.0,3126.6399999999985,3007.5599999999995,2590.2999999999975,2155.2000000000007
